id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1593936522322976768,1593936522322976768,2022-11-19 18:57:35 SE Asia Standard Time,2022-11-19,18:57:35,+0700,214835651,john_karokaro,Johannes Samsi,,kenapa koneksi internet @TelkomCare @IndiHome makin sering lemot dan ON/OFF? Kl sering lemot harusnya tarif internetnya diturunkan saja. Masa bayar std tp layanan dibawah std?,in,"[{'screen_name': 'telkomcare', 'name': 'telkom care', 'id': '155409802'}, {'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/John_Karokaro/status/1593936522322976768,False,,0,,,,,,,,[],,,,
1593936506753671168,1593935790152613888,2022-11-19 18:57:31 SE Asia Standard Time,2022-11-19,18:57:31,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@180ddegree Halo, Sobat. Informasi dan laporan seputar layanan IndiHome, hubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :    https://t.co/yuUDRsBgiA. Terima Kasih -Nabil",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593936506753671168,False,,0,,,,,,,,"[{'screen_name': '180ddegree', 'name': 'not around.', 'id': '1554862724978319360'}]",,,,
1593936463800197121,1593935395443847168,2022-11-19 18:57:21 SE Asia Standard Time,2022-11-19,18:57:21,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@BabangRona24 Kak Rona, SOD (Speed On Demand) merupakan fitur dari IndiHome untuk melakukan upgrade speed internet secara temporer/sementara sesuai kebutuhan Kakak dengan Registrasi secara mandiri melalui aplikasi myIndiHome (Android/iOS). -frans",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593936463800197121,False,,0,,,,,,,,"[{'screen_name': 'BabangRona24', 'name': 'BabangRona24', 'id': '1454684035460984832'}]",,,,
1593936310653181952,1593935355044298753,2022-11-19 18:56:45 SE Asia Standard Time,2022-11-19,18:56:45,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@AuraBlossom Kak Aura, SOD (Speed On Demand) yaitu fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara temporer atau sementara sesuai kebutuhan dengan Registrasi secara mandiri melalui aplikasi myIndiHome (Android/iOS). -Amik",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593936310653181952,False,,0,,,,,,,,"[{'screen_name': 'AuraBlossom', 'name': 'Blossom_aura', 'id': '1454433035793747968'}]",,,,
1593935869198880769,1593935869198880769,2022-11-19 18:54:59 SE Asia Standard Time,2022-11-19,18:54:59,+0700,1478236120156573700,yuni_marimar,yuni_marimar,,"bisa di noted nih,  namanya manusia ya kan bisa lupa 😅 password akun My Indihome maklum udah tueee  https://t.co/EhYCvwZ47b",in,[],[],['https://pbs.twimg.com/media/Fh7MOcLUAAUW981.jpg'],0,0,1,[],[],https://twitter.com/yuni_marimar/status/1593935869198880769,False,,1,https://pbs.twimg.com/media/Fh7MOcLUAAUW981.jpg,,,,,,,[],,,,
1593935847791157248,1593935376280088576,2022-11-19 18:54:54 SE Asia Standard Time,2022-11-19,18:54:54,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@ardianto_cihua Kak Ardianto, SOD (Speed On Demand) merupakan fitur dari produk IndiHome untuk melakukan upgrade speed internet secara sementara sesuai kebutuhan dengan registrasi secara mandiri melalui aplikasi myIndiHome (Android/iOS). -Agea",in,[],[],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593935847791157248,False,,0,,,,,,,,"[{'screen_name': 'ardianto_cihua', 'name': 'ardianto', 'id': '1454066130516000780'}]",,,,
1593935844066594816,1593929738174636032,2022-11-19 18:54:53 SE Asia Standard Time,2022-11-19,18:54:53,+0700,1238995710835486720,dicupangahh,Penjual Cupang,,@andriandjaya_ @UpdateBolabola Ternyata indihome gua ga diacak gajadi ngab wkwk,in,[],[],[],1,0,0,[],[],https://twitter.com/dicupangahh/status/1593935844066594816,False,,0,,,,,,,,"[{'screen_name': 'andriandjaya_', 'name': 'andrian', 'id': '2681299644'}, {'screen_name': 'UpdateBolabola', 'name': 'Update Score Bola', 'id': '1089010123'}]",,,,
1593935790152613888,1593935790152613888,2022-11-19 18:54:40 SE Asia Standard Time,2022-11-19,18:54:40,+0700,1554862724978319360,180ddegree,not around.,,@IndiHome min tolong cek dm,in,[],[],[],1,0,0,[],[],https://twitter.com/180ddegree/status/1593935790152613888,False,,0,,,,,,,,[],,,,
1593934956366921728,1593934956366921728,2022-11-19 18:51:22 SE Asia Standard Time,2022-11-19,18:51:22,+0700,1246602823560650753,hanidulsett,nay 🦋,,Indihome bbq sinyal lo itu lohhhh,in,[],[],[],0,0,0,[],[],https://twitter.com/hanidulsett/status/1593934956366921728,False,,0,,,,,,,,[],,,,
1593934510873141249,1593635620609724416,2022-11-19 18:49:35 SE Asia Standard Time,2022-11-19,18:49:35,+0700,1131163162307321856,warnitik,Warniti Kastiono,,@jennifer_xixi Waduh.. jangan2 daniel abis di buka mata batinnya sama uas langsung jadi Indihome 🤣🤣🤣,in,[],[],[],0,0,0,[],[],https://twitter.com/WarnitiK/status/1593934510873141249,False,,0,,,,,,,,"[{'screen_name': 'jennifer_xixi', 'name': 'xixi', 'id': '953797574556729345'}]",,,,
1593934408599207937,1593934408599207937,2022-11-19 18:49:11 SE Asia Standard Time,2022-11-19,18:49:11,+0700,158235035,realangrybow,Angiola Harry,,"Internet kenapa lagi nih @FirstMediaCares dari kemarin lambat banget? Sementara bayar harus tepat waktu. Ini kami di komplek sudah masuk penawaran dari Indosat dan IndiHome loh, apa saya ganti provider aja? ID 10132434",in,"[{'screen_name': 'firstmediacares', 'name': 'first media', 'id': '155787551'}]",[],[],1,0,0,[],[],https://twitter.com/RealAngrybow/status/1593934408599207937,False,,0,,,,,,,,[],,,,
1593934395127508993,1593934395127508993,2022-11-19 18:49:08 SE Asia Standard Time,2022-11-19,18:49:08,+0700,1171728189346873344,clumierede_syf,cLumièrede_syf,,"@IndiHomeCare bagaimana cara login ke aplikasi my indihome tapi untuk nomor telpon sudah tdk aktif lagi, untuk email dan password masih ada?",in,[],[],[],0,0,0,[],[],https://twitter.com/clumierede_syf/status/1593934395127508993,False,,0,,,,,,,,[],,,,
1593933853743538177,1593933853743538177,2022-11-19 18:46:59 SE Asia Standard Time,2022-11-19,18:46:59,+0700,750883256,milkceres,Pudding Monster,,Lupa... bingung kenapa masi bisa nonton disney plus padahal telkomsel uda ga kerjasama... taunya indihome ada bundlingnya  hehehe,in,[],[],[],0,0,0,[],[],https://twitter.com/MilkCeres/status/1593933853743538177,False,,0,,,,,,,,[],,,,
1593932728852176896,1593932728852176896,2022-11-19 18:42:31 SE Asia Standard Time,2022-11-19,18:42:31,+0700,3123859316,el7alfa,EL,,"@IndiHome ini gimana bro? Lagi dan lagi. Dah semingguan 😮‍💨. Restart router gak ngaruh. Speed 40mbps, tapi server genshin 200ms.  https://t.co/DJKQqGAjT4",in,[],[],['https://pbs.twimg.com/media/Fh7JXnZaAAAUTZx.jpg'],2,0,0,[],[],https://twitter.com/eL7alfa/status/1593932728852176896,False,,1,https://pbs.twimg.com/media/Fh7JXnZaAAAUTZx.jpg,,,,,,,[],,,,
1593932049659744256,1593932047042560000,2022-11-19 18:39:49 SE Asia Standard Time,2022-11-19,18:39:49,+0700,528328843,useetvcom,IndiHome Interactive TV,,"Serta sambutan istimewa dari Direktur Utama PT Telkom Indonesia Ririek Adriansyah &amp; Menteri BUMN @erickthohir   Dipandu oleh @MarissaAnita, @pdouble &amp; @HansLango jangan sampai lewatkan kemeriahannya, Sabtu, 19 November 2022 pukul 19.00 di SEA Today pada layanan IndiHome TV.",in,"[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}, {'screen_name': 'marissaanita', 'name': 'marissa anita', 'id': '33900336'}, {'screen_name': 'pdouble', 'name': 'paul palélé', 'id': '33860271'}, {'screen_name': 'hanslango', 'name': 'hans berly lango', 'id': '28996701'}]",[],[],0,0,0,[],[],https://twitter.com/UseeTVcom/status/1593932049659744256,False,,0,,,,,,,,[],,,,
1593931996807323648,1593930729079312384,2022-11-19 18:39:36 SE Asia Standard Time,2022-11-19,18:39:36,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@haikalcesarj Halo, Kak Haikal. Agar dapat dicek dan tindak lanjuti kondisi jaringannya, yuk infokan nomor internet, atas nama pemilik, alamat pemasangan, jumlah tagihan terakhir (lunas), dan relasi dengan pemilik IndiHome melalui DM ya. -Amik  https://t.co/5pSN6jEjhp",in,[],['https://myih.ch/dm'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593931996807323648,False,,0,,,,,,,,"[{'screen_name': 'haikalcesarj', 'name': 'Haikal Cesar Julio', 'id': '789727850601467904'}]",,,,
1593931390302633984,1593926449093783552,2022-11-19 18:37:11 SE Asia Standard Time,2022-11-19,18:37:11,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Leslaiii3 Halo, Kak Leslaii. Informasi dan laporan seputar layanan IndiHome, hubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :    https://t.co/yuUDRsBgiA. Terima Kasih -Nabil",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593931390302633984,False,,0,,,,,,,,"[{'screen_name': 'Leslaiii3', 'name': 'Leslaiii', 'id': '1457920231142133769'}]",,,,
1593931316114100225,1593931316114100225,2022-11-19 18:36:54 SE Asia Standard Time,2022-11-19,18:36:54,+0700,1431967215662690315,hayharuto,rara,,Indihome ku kenapa? @IndiHomeCare di lampunya merah😢,in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],3,0,0,[],[],https://twitter.com/hayharuto/status/1593931316114100225,False,,0,,,,,,,,[],,,,
1593931171297050624,1593931171297050624,2022-11-19 18:36:19 SE Asia Standard Time,2022-11-19,18:36:19,+0700,916998198,itzyyme,💥,,Wtb voc indihome #zonauang,in,[],[],[],0,0,0,['zonauang'],[],https://twitter.com/itzyyme/status/1593931171297050624,False,,0,,,,,,,,[],,,,
1593931137973653504,1593931137973653504,2022-11-19 18:36:11 SE Asia Standard Time,2022-11-19,18:36:11,+0700,1585985601702363136,quenaissance,a (⁠◍⁠•⁠ᴗ⁠•⁠◍⁠),,indihome kl dipake buka twitter buyuk bgt,in,[],[],[],0,0,0,[],[],https://twitter.com/quenaissance/status/1593931137973653504,False,,0,,,,,,,,[],,,,
1593930840987561986,1593913441118715904,2022-11-19 18:35:00 SE Asia Standard Time,2022-11-19,18:35:00,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Nia_Mulyatin Kak Nia, Frans bantu tindak lanjuti ya. Yuk diinformasikan atas nama, alamat, jumlah tagihan terakhir (lunas), dan relasi dengan pemilik IndiHome melalui DM. Serta di konfirmasi no HP akhiran 78 dan 81 masih aktif? -frans  https://t.co/5pSN6jngfp",in,[],['https://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593930840987561986,False,,0,,,,,,,,"[{'screen_name': 'Nia_Mulyatin', 'name': 'Nia Mulyatin', 'id': '2895283988'}]",,,,
1593930594664472576,1593895048743374849,2022-11-19 18:34:02 SE Asia Standard Time,2022-11-19,18:34:02,+0700,1324302247484747776,aiholaa,Hola,,@nafaskerbau Ingpo tv indihome buat nonton worldcup,en,[],[],[],0,0,0,[],[],https://twitter.com/Aiholaa/status/1593930594664472576,False,,0,,,,,,,,"[{'screen_name': 'nafaskerbau', 'name': 'Fer D. Sambel', 'id': '1251117128691757056'}]",,,,
1593930359842177025,1593930359842177025,2022-11-19 18:33:06 SE Asia Standard Time,2022-11-19,18:33:06,+0700,1242843112658989057,tiwgerh,ㄹ.ㄹ,,capek deh indihome 🙄,in,[],[],[],0,0,0,[],[],https://twitter.com/tiwgerh/status/1593930359842177025,False,,0,,,,,,,,[],,,,
1593930037220081666,1593930037220081666,2022-11-19 18:31:49 SE Asia Standard Time,2022-11-19,18:31:49,+0700,1268416073658798081,indihomeborneo,IndiHome Borneo,,LAST CHANCE!😱  Tag memang bestiemu yang jadi Voice Over Talent buat ikutan ini:  🎙SUARA PEMUDA CHALLENGE 🇮🇩Bersatu Bangun Bangsa ⌛️Batas upload karya: 20 Nov 2022 sebelum jam 23.59 📎Daftar di sini:  https://t.co/eyA1IXUNai…  #SuaraPemudaChallenge #IndiHomeBorneo #IndiHome  https://t.co/N7B1gG99eB,in,[],['http://bit.ly/suarapemudacha'],['https://pbs.twimg.com/media/Fh7G6qhVUAAQF4l.jpg'],0,0,0,"['suarapemudachallenge', 'indihomeborneo', 'indihome']",[],https://twitter.com/indihomeborneo/status/1593930037220081666,False,,1,https://pbs.twimg.com/media/Fh7G6qhVUAAQF4l.jpg,,,,,,,[],,,,
1593929780994326529,1593923244968775681,2022-11-19 18:30:48 SE Asia Standard Time,2022-11-19,18:30:48,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@OperaSaboen Halo, Sobat. Informasi dan laporan seputar layanan IndiHome, hubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :    https://t.co/yuUDRsBgiA. Terima Kasih -Nabil",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593929780994326529,False,,0,,,,,,,,"[{'screen_name': 'OperaSaboen', 'name': 'OpErA sAbOEn', 'id': '1469387306675044354'}]",,,,
1593929581844578304,1593929581844578304,2022-11-19 18:30:00 SE Asia Standard Time,2022-11-19,18:30:00,+0700,1107542371799973889,pinabsy,pin,,Indihome kok menggoda gini yaa😩,in,[],[],[],0,0,0,[],[],https://twitter.com/pinabsy/status/1593929581844578304,False,,0,,,,,,,,[],,,,
1593929565675868160,1593929565675868160,2022-11-19 18:29:56 SE Asia Standard Time,2022-11-19,18:29:56,+0700,1023253491525898240,arikhg,ari,,@IndiHomeCare kalau paket worldcup tapi paket indihome dirumah saya inet telfon bisakah,in,[],[],[],0,0,0,[],[],https://twitter.com/arikhg/status/1593929565675868160,False,,0,,,,,,,,[],,,,
1593929544591110145,1593929544591110145,2022-11-19 18:29:51 SE Asia Standard Time,2022-11-19,18:29:51,+0700,433444758,eh_ada_pemirsa,txtfromlubukhati,,"Ngerasa gak sih koneksi Indihome tiap tanggal 19 kaya putus nyambung gitu, ada keselnya ada bagusnya juga sih. Bagusnya kaya ngingetin buat bayar tagihan biar gak kena denda. Apa emang sengaja ya dibikin gitu? Jadi kaya bikin kita inget tagihan &amp; tergerak liat kalender.",in,[],[],[],0,0,1,[],[],https://twitter.com/eh_ada_pemirsa/status/1593929544591110145,False,,0,,,,,,,,[],,,,
1593929479553810432,1593929479553810432,2022-11-19 18:29:36 SE Asia Standard Time,2022-11-19,18:29:36,+0700,594596180,taniajinias,J,,"Indihome knpa lagi nih? @IndiHomeCare di saya lampunya merah. Logo wifi tanda seru, tolong diliatin dong",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],2,0,0,[],[],https://twitter.com/taniajinias/status/1593929479553810432,False,,0,,,,,,,,[],,,,
1593928939269152768,1593913441118715904,2022-11-19 18:27:27 SE Asia Standard Time,2022-11-19,18:27:27,+0700,2895283988,nia_mulyatin,Nia Mulyatin,,@IndiHomeCare @IndiHome Tapi tetap tidak ada koneksi internet nya,in,[],[],[],1,0,0,[],[],https://twitter.com/Nia_Mulyatin/status/1593928939269152768,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1593928706946641921,1593928706946641921,2022-11-19 18:26:32 SE Asia Standard Time,2022-11-19,18:26:32,+0700,869752242,natanialiantari,your destiny,,Jangan lupa bayar tagihan indihome ya sob biar internetnya gak ke isolir dah masuk hari jatuh tempo ni.... Bayar nya bisa pake all metode pembayaran cash ataupun tranfer #AktivitasTanpaBatas  #IndiHome  https://t.co/h69d9OKQmS,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/natanialiantari/status/1593928706946641921,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593928671697698816/pu/img/DOneFCuVJWBa9Nyu.jpg,,,,,,,[],,,,
1593928616957857792,1593913441118715904,2022-11-19 18:26:10 SE Asia Standard Time,2022-11-19,18:26:10,+0700,2895283988,nia_mulyatin,Nia Mulyatin,,"@IndiHomeCare @IndiHome Untuk kabel yg bagian dalam sudah d cek semua, sudah terpasang kencang dan benar,",in,[],[],[],1,0,0,[],[],https://twitter.com/Nia_Mulyatin/status/1593928616957857792,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1593928154942693382,1593928154942693382,2022-11-19 18:24:20 SE Asia Standard Time,2022-11-19,18:24:20,+0700,297172618,rajapeugah,Raja Syahputra,,Ayo ramaikan keseruan piala dunia 2022 dengan berlangganan vidio hanya di indihome Tv #IndiHome #NetflixbyIndiHome #PahlawanDariKita  https://t.co/POAx6rFCO1,in,[],[],[],0,0,0,"['indihome', 'netflixbyindihome', 'pahlawandarikita']",[],https://twitter.com/RAJApeugah/status/1593928154942693382,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593928032850685952/pu/img/I7vEp0hQ1mt6Fz5-.jpg,,,,,,,[],,,,
1593927787957858305,1593927787957858305,2022-11-19 18:22:53 SE Asia Standard Time,2022-11-19,18:22:53,+0700,1181791920042889216,halka65571198,Bokaa,,@IndiHomeCare hi min boleh diinformasikan untuk persyaratan penambahan STB (set top box) Indihome. Saat ini hanya ada 1 STB untuk 1 router Indihome. Terimakasih,in,[],[],[],2,0,0,[],[],https://twitter.com/Halka65571198/status/1593927787957858305,False,,0,,,,,,,,[],,,,
1593927607892209664,1593927607892209664,2022-11-19 18:22:10 SE Asia Standard Time,2022-11-19,18:22:10,+0700,230066947,yaseeeh,Yasarah,,cara ganti nmr di indihome gmn ya ? soalnya udah lama gak aktif @IndiHomeCare,in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],2,0,0,[],[],https://twitter.com/Yaseeeh/status/1593927607892209664,False,,0,,,,,,,,[],,,,
1593927334557470720,1593927334557470720,2022-11-19 18:21:04 SE Asia Standard Time,2022-11-19,18:21:04,+0700,1844850547,willyanabtm,awkt,,first media atau indihome?,tl,[],[],[],0,0,0,[],[],https://twitter.com/willyanabtm/status/1593927334557470720,False,,0,,,,,,,,[],,,,
1593927082207481856,1593927082207481856,2022-11-19 18:20:04 SE Asia Standard Time,2022-11-19,18:20:04,+0700,2472423289,ramadityaaf,raf,,Jangan lupa bayar tagihan indihome ya sob biar internetnya gak ke isolir dah masuk hari jatuh tempo ni.... Bayar nya bisa pake all metode pembayaran cash ataupun transfer #AktivitasTanpaBatas  #IndiHome  https://t.co/dkAGirT6Pn,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/ramadityaaf/status/1593927082207481856,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593927060992688128/pu/img/q5tMLrziNgWBLD4b.jpg,,,,,,,[],,,,
1593927048531435521,1593913441118715904,2022-11-19 18:19:56 SE Asia Standard Time,2022-11-19,18:19:56,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Nia_Mulyatin @IndiHome Hi, Kak Nia. Otto cek no internet dengan akhiran 07 saat ini terindikasi LOS (tidak ada koneksi). Sebagai langkah awal penanganan, pastikan untuk kabel patch cord (kabel yang berwarna hitam atau kuning dengan ujung berwarna biru) sudah terpasang dengan kencang dan benar. -Otto",in,[],[],[],2,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593927048531435521,False,,0,,,,,,,,"[{'screen_name': 'Nia_Mulyatin', 'name': 'Nia Mulyatin', 'id': '2895283988'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1593926875164078081,1593917357860089856,2022-11-19 18:19:15 SE Asia Standard Time,2022-11-19,18:19:15,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@nanayangi_ Kak Baginda, yuk informasikan dahulu detail kendala layanan IndiHome serta informasikan no internetnya melalui DM, agar privacy data Kakak tetap terjaga dan dibantu lebih lanjut. -Agea  https://t.co/5pSN6jngfp",in,[],['https://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593926875164078081,False,,0,,,,,,,,"[{'screen_name': 'nanayangi_', 'name': 'carel', 'id': '1460248959297806338'}]",,,,
1593926728799653891,1593926728799653891,2022-11-19 18:18:40 SE Asia Standard Time,2022-11-19,18:18:40,+0700,1294662377103712257,purlee6,Purlee,,Jangan lupa bayar tagihan indihome ya sob biar internetnya gak ke isolir dah masuk hari jatuh tempo ni.... Bayar nya bisa pake all metode pembayaran cash ataupun tranfer #AktivitasTanpaBatas  #IndiHome  https://t.co/P6qf8x7rvI,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/Purlee6/status/1593926728799653891,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593926700110602240/pu/img/NYLO_qc_GKJWHw9i.jpg,,,,,,,[],,,,
1593926699913474050,1593926699913474050,2022-11-19 18:18:33 SE Asia Standard Time,2022-11-19,18:18:33,+0700,1592800588735336449,agusharian22,Agus Harianto,,Sudah mau tanggal 20 aja nih gaes jangan lupa bayar tagihan Indihomenya ya biar gak kena denda dan isolir  #aktivitastanpabatas #indihome  https://t.co/CP4QU98gy0,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/AgusHarian22/status/1593926699913474050,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593926622830551041/pu/img/0x5fVe3C5b1Q0RMW.jpg,,,,,,,[],,,,
1593926524553437184,1593926524553437184,2022-11-19 18:17:51 SE Asia Standard Time,2022-11-19,18:17:51,+0700,1503216433957724163,azmi_mufti,AZRO,,Jangan lupa bayar tagihan indihome ya sob biar internetnya gak ke isolir dah masuk hari jatuh tempo ni.... Bayar nya bisa pake all metode pembayaran cash ataupun tranfer #AktivitasTanpaBatas  #IndiHome  https://t.co/ieMHT40kK6,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/azmi_mufti/status/1593926524553437184,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593926489652674560/pu/img/631usr2sNnPVgmDJ.jpg,,,,,,,[],,,,
1593926524272799744,1593926524272799744,2022-11-19 18:17:51 SE Asia Standard Time,2022-11-19,18:17:51,+0700,445796530,leonugt,astridkus,,Sudah mau tanggal 20 aja nih gaes jangan lupa bayar tagihan Indihomenya ya biar gak kena denda dan isolir  #aktivitastanpabatas #indihome  https://t.co/VlVXQSd2hY,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'indihome']",[],https://twitter.com/leonugt/status/1593926524272799744,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593926494577131520/pu/img/oXrC0F2zEJT0UZaq.jpg,,,,,,,[],,,,
1593926458405445633,1593926458405445633,2022-11-19 18:17:36 SE Asia Standard Time,2022-11-19,18:17:36,+0700,1445366683992924165,privofstars,Go Away!,,"Kak tolong direfreshkan ya, ini internetnya gabisa dipake, trims @IndiHome @IndiHomeCare",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],1,0,0,[],[],https://twitter.com/privofstars/status/1593926458405445633,False,,0,,,,,,,,[],,,,
1593926451962617856,1593922854038274048,2022-11-19 18:17:34 SE Asia Standard Time,2022-11-19,18:17:34,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@tianggray Malam, Kak Tiara. Jika ada yang ditanyakan mengenai IndiHome, Kakak dapat informasikan detailnya ke DM kami atau klik link  https://t.co/yuUDRsBgiA agar segera tersolusikan. -Ahda",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1593926451962617856,False,,0,,,,,,,,"[{'screen_name': 'tianggray', 'name': 'Tiara', 'id': '545150253'}]",,,,
1593926235209760768,1593926235209760768,2022-11-19 18:16:42 SE Asia Standard Time,2022-11-19,18:16:42,+0700,3037661652,radenovii_,…,,"@IndiHome internet buruk bgt, respon lelet bgt.. mna tiap gangguan ngisi data laporan, ribet bgt dah idop lo🙄 #gaberesberes  saya bayar tepat waktu selalu ✅  saya ga gonta-ganti provider ✅ saya kecewa sekali ✅✅✅🙏🏼",in,[],[],[],0,0,0,['gaberesberes'],[],https://twitter.com/radenovii_/status/1593926235209760768,False,,0,,,,,,,,[],,,,
1593926186341539840,1593924735296884736,2022-11-19 18:16:31 SE Asia Standard Time,2022-11-19,18:16:31,+0700,622975028,rafiiimuhammad,survivor,,"@IndiHomeCare udah yakin banget mau cabut indihome. lelet, harga naik mulu",in,[],[],[],1,0,0,[],[],https://twitter.com/RafiiiMuhammad/status/1593926186341539840,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1593926129014145025,1593926129014145025,2022-11-19 18:16:17 SE Asia Standard Time,2022-11-19,18:16:17,+0700,1592800588735336449,agusharian22,Agus Harianto,,Semangat pagii. weekend gini cocoknya nyantai dan rileks pikiran dengan nonton. Trus kebetulan banget lagi ada promo  @indihomeborneo  untuk langganan Netflix via IndiHome dong. Harus cepet-cepet ambil nih! #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/eO0EfZ2gpA,in,"[{'screen_name': 'indihomeborneo', 'name': 'indihome borneo', 'id': '1268416073658798081'}]",[],[],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/AgusHarian22/status/1593926129014145025,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1593926007081558017/pu/img/lvR46s-2fORWCnRf.jpg,,,,,,,[],,,,
1593926051138150401,1593924735296884736,2022-11-19 18:15:58 SE Asia Standard Time,2022-11-19,18:15:58,+0700,622975028,rafiiimuhammad,survivor,,@IndiHomeCare lelet gak rekomendasi pokok nya pantesan tetangga pada gamau pake indihome lelet soalnya,in,[],[],[],2,0,0,[],[],https://twitter.com/RafiiiMuhammad/status/1593926051138150401,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
